Date,HSI Price,SSE Price,DJIA Price,FTSE Price,DAX Price,SP500 Price
10/4/2012,20356.24,2305.86,12715.93,5595.55,6606.43,1358.59
5/4/2012,20593,2302.24,13060.14,5723.67,6775.26,1398.08
30/3/2012,20555.58,2262.79,13212.04,5768.45,6946.83,1408.47
29/3/2012,20609.39,2252.16,13145.82,5742.03,6875.15,1403.28
28/3/2012,20885.42,2284.88,13126.21,5808.99,6998.8,1405.54
27/3/2012,21046.91,2347.18,13197.73,5869.55,7078.9,1412.52
26/3/2012,20668.86,2350.6,13241.63,5902.7,7079.23,1416.51
23/3/2012,20668.8,2349.54,13080.73,5854.89,6995.62,1397.11
22/3/2012,20901.56,2375.77,13046.14,5845.65,6981.26,1392.78
21/3/2012,20856.63,2378.2,13124.62,5891.95,7071.32,1402.89
20/3/2012,20888.24,2376.84,13170.19,5891.41,7054.94,1405.52
19/3/2012,21115.29,2410.18,13239.13,5961.11,7154.22,1409.75
16/3/2012,21317.85,2404.74,13232.62,5965.58,7157.82,1404.17
15/3/2012,21353.53,2373.77,13252.76,5940.72,7144.45,1402.6
14/3/2012,21307.89,2391.23,13194.1,5945.43,7079.42,1394.28
13/3/2012,21339.7,2455.79,13177.68,5955.91,6995.91,1395.95
12/3/2012,21134.18,2434.86,12959.71,5892.75,6901.35,1371.09
9/3/2012,21086,2439.46,12922.02,5887.49,6880.21,1370.87
8/3/2012,20900.73,2420.28,12907.94,5859.73,6834.54,1365.91
7/3/2012,20627.78,2394.79,12837.33,5791.41,6671.11,1352.63
6/3/2012,20806.25,2410.45,12759.15,5765.8,6633.11,1343.36
5/3/2012,21265.31,2445,12962.81,5874.82,6866.46,1364.33
2/3/2012,21562.26,2460.69,12977.57,5911.13,6921.37,1369.63
1/3/2012,21387.96,2426.11,12980.3,5931.25,6941.77,1374.09
29/2/2012,21680.08,2428.49,12952.07,5871.51,6856.08,1365.68
28/2/2012,21568.73,2451.86,13005.12,5927.91,6887.63,1372.18
27/2/2012,21217.86,2447.06,12981.51,5915.55,6849.6,1367.59
24/2/2012,21406.86,2439.63,12982.95,5935.13,6864.43,1365.74
23/2/2012,21380.99,2409.55,12984.69,5937.89,6809.46,1363.46
22/2/2012,21549.28,2403.59,12938.67,5916.55,6843.87,1357.66
21/2/2012,21478.72,2381.43,12965.69,5928.2,6908.18,1362.21
17/2/2012,21491.62,2357.18,12949.87,5905.07,6848.03,1361.23
16/2/2012,21277.28,2356.86,12904.08,5885.38,6751.96,1358.04
15/2/2012,21365.23,2366.7,12780.95,5892.16,6757.94,1343.23
14/2/2012,20917.83,2344.77,12878.28,5899.87,6728.19,1350.5
13/2/2012,20887.4,2351.85,12874.04,5905.7,6738.47,1351.77
10/2/2012,20783.86,2351.98,12801.23,5852.39,6692.96,1342.64
9/2/2012,21010.01,2349.59,12890.46,5895.47,6788.8,1351.95
8/2/2012,21018.46,2347.53,12883.95,5875.93,6748.76,1349.96
7/2/2012,20699.19,2291.9,12878.2,5890.26,6754.2,1347.05
6/2/2012,20709.94,2331.14,12845.13,5892.2,6764.83,1344.33
3/2/2012,20756.98,2330.4,12862.23,5901.07,6766.67,1344.9
2/2/2012,20739.45,2312.56,12705.41,5796.07,6655.63,1325.54
1/2/2012,20333.37,2268.08,12716.46,5790.72,6616.64,1324.09
31/1/2012,20390.49,2292.61,12632.91,5681.61,6458.91,1312.41
30/1/2012,20160.41,2285.04,12653.72,5671.09,6444.45,1313.01
20/1/2012,20110.37,2319.12,12720.48,5728.55,6404.39,1315.38
19/1/2012,19942.95,2296.08,12623.98,5741.15,6416.26,1314.5
18/1/2012,19686.92,2266.38,12578.95,5702.37,6354.57,1308.04
17/1/2012,19627.75,2298.38,12482.07,5693.95,6332.93,1293.67
13/1/2012,19204.42,2244.58,12422.06,5636.64,6143.08,1289.09
12/1/2012,19095.38,2275.01,12471.02,5662.42,6179.21,1295.5
11/1/2012,19151.94,2276.05,12449.45,5670.82,6152.34,1292.48
10/1/2012,19004.28,2285.74,12462.47,5696.7,6162.98,1292.08
9/1/2012,18865.72,2225.89,12392.69,5612.26,6017.23,1280.7
6/1/2012,18593.06,2163.39,12359.92,5649.68,6057.92,1277.81
5/1/2012,18813.41,2148.45,12415.7,5624.26,6095.99,1281.06
4/1/2012,18727.31,2169.39,12418.42,5668.45,6111.55,1277.3
30/12/2011,18434.39,2199.42,12217.56,5572.28,5898.35,1257.6
29/12/2011,18397.92,2173.56,12287.04,5566.77,5848.78,1263.02
28/12/2011,18518.67,2170.01,12151.41,5507.4,5771.27,1249.64
23/12/2011,18629.17,2204.78,12294,5512.7,5878.93,1265.33
22/12/2011,18378.23,2186.3,12169.65,5456.97,5852.18,1254
21/12/2011,18416.45,2191.15,12107.74,5389.74,5791.53,1243.72
20/12/2011,18080.2,2215.93,12103.58,5419.6,5847.03,1241.3
19/12/2011,18070.21,2218.24,11766.26,5364.99,5670.71,1205.35
16/12/2011,18285.39,2224.84,11866.39,5387.34,5701.78,1219.66
15/12/2011,18026.84,2180.9,11868.81,5400.85,5730.62,1215.75
14/12/2011,18354.43,2228.53,11823.48,5366.8,5675.14,1211.82
13/12/2011,18447.17,2248.59,11954.94,5490.15,5774.26,1225.73
12/12/2011,18575.66,2291.54,12021.39,5427.86,5785.43,1236.47
9/12/2011,18586.23,2315.27,12184.26,5529.21,5986.71,1255.19
8/12/2011,19107.81,2329.82,11997.7,5483.77,5874.44,1234.35
7/12/2011,19240.58,2332.73,12196.37,5546.91,5994.73,1261.01
6/12/2011,18942.23,2325.9,12150.13,5568.72,6028.82,1258.47
5/12/2011,19179.69,2333.23,12097.83,5567.96,6106.09,1257.08
2/12/2011,19040.39,2360.66,12019.42,5552.29,6080.68,1244.28
1/12/2011,19002.26,2386.86,12020.03,5489.34,6035.88,1244.58
30/11/2011,17989.35,2333.41,12045.68,5505.42,6088.84,1246.96
29/11/2011,18256.2,2412.39,11555.63,5337,5799.91,1195.19
28/11/2011,18037.81,2383.03,11523.01,5312.76,5745.33,1192.55
25/11/2011,17689.48,2380.22,11231.78,5164.65,5492.87,1158.67
23/11/2011,17864.43,2395.06,11257.55,5139.78,5457.77,1161.79
22/11/2011,18251.59,2412.63,11493.72,5206.82,5537.39,1188.04
21/11/2011,18225.85,2415.13,11547.31,5222.6,5606,1192.98
18/11/2011,18491.23,2416.56,11796.16,5362.94,5800.24,1215.65
17/11/2011,18817.47,2463.05,11770.73,5423.14,5850.17,1216.13
16/11/2011,18960.9,2466.96,11905.59,5509.02,5913.36,1236.91
15/11/2011,19348.44,2529.76,12096.16,5517.44,5933.14,1257.81
14/11/2011,19508.18,2528.71,12078.98,5519.04,5985.02,1251.78
11/11/2011,19137.17,2481.08,12153.68,5545.38,6057.03,1263.85
10/11/2011,18963.89,2479.54,11893.79,5444.82,5867.81,1239.69
9/11/2011,20014.43,2524.92,11780.94,5460.38,5829.54,1229.1
8/11/2011,19678.47,2503.84,12170.18,5567.34,5961.44,1275.92
7/11/2011,19677.89,2509.8,12068.39,5510.82,5928.68,1261.12
4/11/2011,19842.79,2528.29,11983.24,5527.16,5966.16,1253.23
3/11/2011,19242.5,2508.09,12044.47,5545.64,6133.18,1261.15
2/11/2011,19733.71,2504.11,11836.04,5484.1,5965.63,1237.9
1/11/2011,19369.96,2470.02,11657.96,5421.57,5834.51,1218.28
31/10/2011,19864.87,2468.25,11955.01,5544.22,6141.34,1253.3
28/10/2011,20019.24,2473.41,12231.11,5702.24,6346.19,1285.09
27/10/2011,19688.7,2435.61,12208.55,5713.82,6337.84,1284.59
26/10/2011,19066.54,2427.48,11869.04,5553.24,6016.07,1242
25/10/2011,18968.2,2409.67,11706.62,5525.54,6046.75,1229.05
24/10/2011,18771.82,2370.33,11913.62,5548.06,6055.27,1254.19
21/10/2011,18025.72,2317.28,11808.79,5488.65,5970.96,1238.25
20/10/2011,17983.1,2331.37,11541.78,5384.68,5766.48,1215.39
19/10/2011,18309.22,2377.51,11504.62,5450.49,5913.53,1209.88
18/10/2011,18076.46,2383.49,11577.05,5410.35,5877.41,1225.38
17/10/2011,18873.99,2440.4,11397,5436.7,5859.43,1200.86
14/10/2011,18501.79,2431.37,11644.49,5466.36,5967.2,1224.58
13/10/2011,18757.81,2438.79,11478.13,5403.38,5914.84,1203.66
12/10/2011,18329.46,2420,11518.85,5441.8,5994.47,1207.25
11/10/2011,18141.59,2348.52,11416.3,5395.7,5865.01,1195.54
10/10/2011,17711.06,2344.79,11433.18,5399,5847.29,1194.89
30/9/2011,17592.41,2359.22,10913.38,5128.48,5502.02,1131.42
28/9/2011,18011.06,2392.06,11010.9,5217.63,5578.42,1151.06
27/9/2011,18130.55,2415.05,11190.69,5294.05,5628.44,1175.38
26/9/2011,17407.8,2393.18,11043.86,5089.37,5345.56,1162.95
23/9/2011,17668.83,2433.16,10771.48,5066.81,5196.56,1136.43
22/9/2011,17911.95,2443.06,10733.83,5041.61,5164.21,1129.56
21/9/2011,18824.17,2512.96,11124.84,5288.41,5433.8,1166.76
20/9/2011,19014.8,2447.76,11408.66,5363.71,5571.68,1202.09
19/9/2011,18917.95,2437.79,11401.01,5259.56,5415.91,1204.09
16/9/2011,19455.31,2482.34,11509.09,5368.41,5573.51,1216.01
15/9/2011,19181.5,2479.05,11433.18,5337.54,5508.24,1209.11
14/9/2011,19045.44,2484.83,11246.73,5227.02,5340.19,1188.68
9/9/2011,19866.63,2497.75,10992.13,5214.65,5189.93,1154.23
8/9/2011,19912.82,2498.94,11295.81,5340.38,5408.46,1185.9
7/9/2011,20048,2516.09,11414.86,5318.59,5405.53,1198.62
6/9/2011,19710.5,2470.52,11139.3,5156.84,5193.97,1165.24
2/9/2011,20212.91,2528.28,11240.26,5292.03,5538.33,1173.97
1/9/2011,20585.33,2556.04,11493.57,5418.65,5730.63,1204.42
31/8/2011,20534.85,2567.34,11613.53,5394.53,5784.85,1218.89
30/8/2011,20204.17,2566.59,11559.95,5268.66,5643.92,1212.92
26/8/2011,19582.88,2612.19,11284.54,5129.92,5537.48,1176.8
25/8/2011,19752.48,2615.26,11149.82,5131.1,5584.14,1159.27
24/8/2011,19466.79,2541.09,11320.71,5205.85,5681.08,1177.6
23/8/2011,19875.53,2554.02,11176.76,5129.42,5532.38,1162.35
22/8/2011,19486.87,2515.86,10854.65,5095.3,5473.78,1123.82
19/8/2011,19399.92,2534.36,10817.65,5040.76,5480,1123.53
18/8/2011,20016.27,2559.47,10990.58,5092.23,5602.8,1140.65
17/8/2011,20289.03,2601.26,11410.21,5331.6,5948.94,1193.89
16/8/2011,20212.08,2608.17,11405.93,5357.63,5994.9,1192.76
15/8/2011,20260.1,2626.77,11482.9,5350.58,6022.24,1204.49
12/8/2011,19620.01,2593.17,11269.02,5320.03,5997.74,1178.81
11/8/2011,19595.14,2581.51,11143.31,5168.24,5797.66,1172.64
10/8/2011,19783.67,2549.18,10719.94,5007.16,5613.42,1120.76
9/8/2011,19330.7,2526.07,11239.77,5164.92,5917.08,1172.53
8/8/2011,20490.57,2526.82,10809.85,5077.5,5923.27,1119.46
5/8/2011,20946.14,2626.42,11444.61,5068.95,6236.16,1199.38
4/8/2011,21884.74,2684.04,11383.68,5393.14,6414.76,1200.07
3/8/2011,21992.72,2678.48,11896.44,5584.51,6640.59,1260.34
2/8/2011,22421.46,2679.26,11866.62,5718.39,6796.75,1254.05
1/8/2011,22663.37,2703.78,12132.49,5774.43,6953.98,1286.94
29/7/2011,22440.25,2701.73,12143.24,5815.19,7158.77,1292.28
28/7/2011,22570.74,2708.78,12240.11,5873.21,7190.06,1300.67
27/7/2011,22541.69,2723.49,12302.55,5856.58,7252.68,1304.89
26/7/2011,22572.08,2703.03,12501.3,5929.73,7349.45,1331.94
25/7/2011,22293.29,2688.75,12592.8,5925.26,7344.54,1337.43
22/7/2011,22444.8,2770.79,12681.16,5935.02,7326.39,1345.02
21/7/2011,21987.29,2765.89,12724.41,5899.89,7290.14,1343.8
20/7/2011,22003.69,2794.2,12571.91,5853.82,7221.36,1325.84
19/7/2011,21902.4,2796.98,12587.42,5789.99,7192.67,1326.73
18/7/2011,21778,2816.69,12385.16,5752.81,7107.92,1305.44
15/7/2011,21875.38,2820.17,12479.73,5843.66,7220.12,1316.14
14/7/2011,21940.2,2810.44,12437.12,5846.95,7214.74,1308.87
13/7/2011,21926.88,2795.48,12491.61,5904.19,7267.87,1317.72
12/7/2011,21663.16,2754.58,12446.88,5868.96,7174.14,1313.64
11/7/2011,22347.23,2802.69,12505.76,5929.16,7230.25,1319.49
8/7/2011,22726.43,2797.77,12657.2,5990.58,7402.73,1343.8
7/7/2011,22530.18,2794.27,12719.49,6054.55,7471.44,1353.22
6/7/2011,22517.55,2810.48,12626.02,6002.92,7431.19,1339.22
5/7/2011,22747.95,2816.35,12569.87,6024.03,7439.44,1337.88
30/6/2011,22398.1,2762.08,12414.34,5945.71,7376.24,1320.64
29/6/2011,22061.18,2728.48,12261.42,5855.95,7294.14,1307.41
28/6/2011,22061.78,2759.2,12188.69,5766.88,7170.43,1296.67
27/6/2011,22041.77,2758.23,12043.56,5722.34,7107.9,1280.1
24/6/2011,22171.95,2746.21,11934.58,5697.72,7121.38,1268.45
23/6/2011,21759.14,2688.25,12050,5674.38,7149.44,1283.5
22/6/2011,21859.97,2649.32,12109.67,5772.99,7278.19,1287.14
21/6/2011,21850.59,2646.48,12190.01,5775.31,7285.51,1295.52
20/6/2011,21599.51,2621.25,12080.38,5693.39,7150.21,1278.36
17/6/2011,21695.26,2642.82,12004.36,5714.94,7164.05,1271.5
16/6/2011,21953.11,2664.28,11961.52,5698.81,7110.2,1267.64
15/6/2011,22343.77,2705.43,11897.27,5742.55,7115.08,1265.42
14/6/2011,22496,2730.04,12076.11,5803.13,7204.79,1287.87
13/6/2011,22508.08,2700.38,11952.97,5773.46,7085.14,1271.83
10/6/2011,22420.37,2705.14,11951.91,5769.3,7069.9,1270.98
9/6/2011,22609.83,2703.35,12124.36,5856.34,7159.66,1289
8/6/2011,22661.63,2750.29,12048.94,5808.89,7060.23,1279.56
7/6/2011,22883.27,2744.3,12070.81,5864.65,7103.25,1284.94
3/6/2011,22949.56,2728.02,12151.26,5855.01,7109.03,1300.16
2/6/2011,23253.84,2705.18,12248.55,5847.92,7074.12,1312.94
1/6/2011,23626.43,2743.57,12290.14,5928.61,7217.43,1314.55
31/5/2011,23684.13,2743.47,12569.79,5989.99,7293.69,1345.2
27/5/2011,23118.07,2709.95,12441.58,5938.87,7163.47,1331.1
26/5/2011,22900.79,2736.53,12402.76,5880.99,7114.09,1325.69
25/5/2011,22747.28,2741.74,12394.66,5870.14,7170.94,1320.47
24/5/2011,22730.78,2767.06,12356.21,5858.41,7150.66,1316.28
23/5/2011,22711.02,2774.57,12381.26,5835.89,7121.52,1317.37
20/5/2011,23199.39,2858.46,12512.04,5948.49,7266.82,1333.27
19/5/2011,23163.38,2859.57,12605.32,5955.99,7358.23,1343.6
18/5/2011,23011.14,2872.77,12560.18,5923.49,7303.53,1340.68
17/5/2011,22901.08,2852.77,12479.58,5861,7256.65,1328.98
16/5/2011,22960.63,2849.07,12548.37,5923.69,7387.54,1329.47
13/5/2011,23276.27,2871.03,12595.75,5925.87,7403.31,1337.77
12/5/2011,23073.76,2844.08,12695.92,5944.96,7443.95,1348.65
11/5/2011,23291.8,2883.42,12630.03,5976,7495.05,1342.08
9/5/2011,23336,2872.46,12684.68,5942.69,7410.52,1346.29
6/5/2011,23159.14,2863.89,12638.74,5976.77,7492.25,1340.2
5/5/2011,23259.41,2872.4,12584.17,5919.98,7376.96,1335.1
4/5/2011,23323.91,2866.02,12723.58,5984.07,7373.93,1347.32
3/5/2011,23633.25,2932.19,12807.51,6082.88,7500.7,1356.62
28/4/2011,23805.63,2887.04,12763.31,6069.9,7475.22,1360.48
27/4/2011,23892.84,2925.41,12690.96,6068.16,7404.95,1355.66
26/4/2011,24007.38,2938.98,12595.37,6069.36,7356.51,1347.24
21/4/2011,24138.31,3026.67,12505.99,6018.3,7295.49,1337.38
20/4/2011,23896.1,3007.04,12453.54,6022.26,7249.19,1330.36
19/4/2011,23520.62,2999.04,12266.75,5896.87,7039.31,1312.62
18/4/2011,23830.31,3057.33,12201.59,5870.08,7026.85,1305.14
15/4/2011,24008.07,3050.53,12341.83,5996.01,7178.29,1319.68
14/4/2011,24014,3042.64,12285.15,5963.8,7146.56,1314.52
13/4/2011,24135.03,3050.4,12270.99,6010.44,7177.97,1314.41
12/4/2011,23976.37,3021.37,12263.58,5964.47,7102.91,1314.16
11/4/2011,24303.07,3022.75,12381.11,6053.44,7204.86,1324.46
8/4/2011,24396.07,3030.02,12380.05,6055.75,7217.02,1328.17
7/4/2011,24281.8,3007.91,12409.49,6007.37,7178.78,1333.51
6/4/2011,24285.05,3001.36,12426.75,6041.13,7215.11,1335.54
1/4/2011,23801.9,2967.41,12376.72,6009.92,7179.81,1332.41
31/3/2011,23527.52,2928.11,12319.73,5938.66,7041.31,1325.83
30/3/2011,23451.43,2955.77,12350.61,5948.3,7057.15,1328.26
29/3/2011,23060.36,2958.08,12279.01,5932.17,6934.44,1319.44
28/3/2011,23068.19,2984.01,12197.88,5904.49,6938.63,1310.19
25/3/2011,23158.67,2977.81,12220.59,5900.76,6946.36,1313.8
24/3/2011,22915.28,2946.71,12170.56,5880.87,6933.58,1309.66
23/3/2011,22825.4,2948.48,12086.02,5795.88,6804.45,1297.54
22/3/2011,22857.9,2919.14,12018.63,5762.71,6780.97,1293.77
21/3/2011,22685.22,2909.14,12036.53,5786.09,6816.12,1298.38
18/3/2011,22300.23,2906.89,11858.52,5720.8,6664.4,1279.21
17/3/2011,22284.43,2897.3,11774.59,5693.8,6656.88,1273.72
16/3/2011,22700.88,2930.8,11613.3,5598.23,6513.84,1256.88
15/3/2011,22678.25,2896.26,11855.42,5695.28,6647.66,1281.87
14/3/2011,23345.88,2937.63,11993.16,5775.24,6866.63,1296.39
11/3/2011,23249.78,2933.8,12044.4,5828.67,6981.49,1304.28
10/3/2011,23614.89,2957.14,11984.61,5845.29,7063.09,1295.11
9/3/2011,23810.11,3002.15,12213.09,5937.3,7131.8,1320.02
8/3/2011,23711.7,2999.94,12214.38,5961.82,7164.75,1321.82
7/3/2011,23313.19,2996.21,12090.03,5973.78,7161.93,1310.13
4/3/2011,23408.86,2942.31,12169.88,5990.39,7178.9,1321.15
3/3/2011,23122.42,2902.98,12258.2,6005.09,7225.96,1330.97
2/3/2011,23048.66,2913.81,12066.8,5914.89,7181.12,1308.44
1/3/2011,23396.42,2918.92,12058.02,5953.87,7223.3,1306.33
28/2/2011,23338.02,2905.05,12226.34,5994.01,7272.32,1327.22
25/2/2011,23012.37,2878.57,12130.45,6001.2,7185.17,1319.88
24/2/2011,22601.04,2878.6,12068.5,5919.98,7130.5,1306.1
23/2/2011,22906.9,2862.63,12105.78,5923.53,7194.6,1307.4
22/2/2011,22990.81,2855.52,12212.79,5996.76,7318.35,1315.44
18/2/2011,23595.24,2899.79,12391.25,6082.99,7426.81,1343.01
16/2/2011,23156.97,2923.9,12288.17,6085.27,7414.3,1336.32
15/2/2011,22899.78,2899.24,12226.64,6037.08,7400.04,1328.01
14/2/2011,23121.06,2899.13,12268.19,6063.56,7396.63,1332.32
11/2/2011,22828.92,2827.33,12273.26,6062.9,7371.2,1329.15
10/2/2011,22708.62,2818.16,12229.29,6020.01,7340.28,1321.87
9/2/2011,23164.03,2774.07,12239.89,6052.29,7320.9,1320.88
1/2/2011,23482.95,2798.96,12040.16,5957.82,7184.27,1307.59
31/1/2011,23447.34,2790.69,11891.93,5862.94,7077.48,1286.12
28/1/2011,23617.02,2752.75,11823.7,5881.37,7102.8,1276.34
27/1/2011,23779.62,2749.15,11989.83,5965.08,7155.58,1299.54
26/1/2011,23843.24,2708.81,11985.44,5977.63,7127.35,1296.63
25/1/2011,23788.83,2677.43,11977.19,5917.71,7059.01,1291.18
24/1/2011,23801.78,2695.72,11980.52,5943.85,7067.77,1290.84
21/1/2011,23876.86,2715.29,11871.84,5896.25,7062.42,1283.35
20/1/2011,24003.7,2677.65,11822.8,5867.91,7024.27,1280.26
19/1/2011,24419.62,2758.1,11825.29,5976.7,7082.76,1281.92
18/1/2011,24153.98,2708.98,11837.93,6056.43,7143.45,1295.02
14/1/2011,24283.23,2791.34,11787.38,5988.12,7075.7,1293.24
13/1/2011,24238.98,2827.71,11731.9,6023.88,7075.11,1283.76
12/1/2011,24125.61,2821.31,11755.44,6050.72,7068.78,1285.96
11/1/2011,23760.34,2804.05,11671.88,6014.03,6941.57,1274.48
10/1/2011,23527.26,2791.81,11637.45,5956.3,6857.06,1269.75
7/1/2011,23686.63,2838.8,11674.76,5984.33,6947.84,1271.5
6/1/2011,23786.3,2824.2,11697.31,6019.51,6981.39,1273.85
5/1/2011,23757.82,2838.59,11722.89,6043.86,6939.82,1276.56
4/1/2011,23668.48,2852.65,11691.18,6013.87,6975.35,1270.2
30/12/2010,22999.34,2759.58,11569.71,5971.01,6914.19,1257.88
29/12/2010,22969.3,2751.53,11585.38,5996.36,6995.47,1259.78
23/12/2010,22902.97,2855.22,11573.49,5996.07,7057.69,1256.77
22/12/2010,23045.19,2877.9,11559.49,5983.49,7067.92,1258.84
21/12/2010,22993.86,2904.11,11533.16,5951.8,7077.99,1254.6
20/12/2010,22639.08,2852.92,11478.13,5894.1,7018.6,1247.08
17/12/2010,22714.85,2893.74,11491.91,5871.75,6982.45,1243.91
16/12/2010,22668.78,2898.14,11499.25,5881.12,7024.4,1242.87
15/12/2010,22975.35,2911.41,11457.47,5882.18,7016.37,1235.23
14/12/2010,23431.19,2927.08,11476.54,5891.21,7027.4,1241.59
13/12/2010,23317.61,2922.95,11428.56,5860.75,7029.39,1240.46
10/12/2010,23162.91,2841.04,11410.32,5812.95,7006.17,1240.4
9/12/2010,23171.8,2810.95,11370.06,5807.96,6964.16,1233
8/12/2010,23092.52,2848.55,11372.48,5794.53,6975.87,1228.28
7/12/2010,23428.15,2875.86,11359.16,5808.45,7001.91,1223.75
6/12/2010,23237.69,2857.18,11362.19,5770.28,6954.38,1223.12
3/12/2010,23320.52,2842.43,11382.09,5756.66,6947.72,1224.71
2/12/2010,23448.78,2843.61,11362.41,5767.56,6957.61,1221.53
1/12/2010,23249.8,2823.45,11255.78,5642.5,6866.63,1206.07
30/11/2010,23007.99,2820.18,11006.02,5528.27,6688.49,1180.55
29/11/2010,23166.22,2866.36,11052.49,5569.73,6697.97,1187.76
26/11/2010,22877.25,2871.7,11092,5668.7,6848.98,1189.4
24/11/2010,23023.86,2859.94,11187.28,5657.1,6823.8,1198.35
23/11/2010,22896.14,2828.28,11036.37,5581.28,6705,1180.73
22/11/2010,23524.02,2884.37,11178.58,5680.83,6822.05,1197.84
19/11/2010,23605.71,2888.57,11203.55,5732.83,6843.55,1199.73
18/11/2010,23637.39,2865.45,11181.23,5768.71,6832.11,1196.69
17/11/2010,23214.46,2838.86,11007.88,5692.56,6700.07,1178.59
16/11/2010,23693.02,2894.54,11023.5,5690.8,6663.24,1178.34
15/11/2010,24027.18,3014.41,11201.97,5820.41,6790.17,1197.75
12/11/2010,24222.58,2985.43,11192.58,5796.87,6734.61,1199.21
11/11/2010,24700.3,3147.74,11283.1,5815.23,6723.41,1213.54
10/11/2010,24500.61,3115.36,11357.04,5816.94,6719.84,1218.71
9/11/2010,24710.6,3135,11346.75,5875.19,6787.81,1213.4
8/11/2010,24964.37,3159.51,11406.84,5849.96,6750.5,1223.25
5/11/2010,24876.82,3129.5,11444.08,5875.35,6754.2,1225.85
4/11/2010,24535.63,3086.94,11434.84,5862.79,6734.69,1221.06
3/11/2010,24144.67,3030.99,11215.13,5748.97,6617.8,1197.96
2/11/2010,23671.42,3045.43,11188.72,5757.43,6654.31,1193.57
1/11/2010,23652.94,3054.02,11124.62,5694.62,6604.86,1184.38
29/10/2010,23096.32,2978.83,11118.4,5675.16,6601.37,1183.26
28/10/2010,23210.86,2992.58,11113.95,5677.89,6595.28,1183.78
27/10/2010,23164.58,2997.05,11126.28,5646.02,6568,1182.45
26/10/2010,23601.24,3041.54,11169.46,5707.3,6613.8,1185.64
25/10/2010,23627.91,3051.42,11164.05,5751.98,6639.21,1185.62
22/10/2010,23517.54,2975.04,11132.56,5741.37,6605.84,1183.08
21/10/2010,23649.48,2983.53,11146.57,5757.86,6611.01,1180.26
20/10/2010,23556.5,3003.95,11107.97,5728.93,6524.55,1178.17
19/10/2010,23763.73,3001.85,10978.62,5703.89,6490.69,1165.9
18/10/2010,23469.38,2955.23,11143.69,5742.52,6516.63,1184.71
15/10/2010,23757.63,2971.16,11062.78,5703.37,6492.3,1176.19
14/10/2010,23852.17,2879.64,11096.92,5727.21,6455.27,1173.81
13/10/2010,23457.69,2861.36,11096.08,5747.35,6434.52,1178.1
12/10/2010,23121.7,2841.41,11020.4,5661.59,6304.57,1169.77
11/10/2010,23207.31,2806.94,11010.34,5672.4,6309.51,1165.32
8/10/2010,22944.18,2738.74,11006.48,5657.61,6291.67,1165.15
30/9/2010,22358.17,2655.66,10788.05,5548.62,6229.02,1141.2
29/9/2010,22378.67,2610.68,10835.28,5569.27,6246.92,1144.73
28/9/2010,22109.95,2611.35,10858.14,5578.44,6276.09,1147.7
27/9/2010,22340.84,2627.97,10812.04,5573.42,6278.89,1142.16
21/9/2010,22002.59,2591.55,10761.03,5576.19,6275.98,1139.78
20/9/2010,21977.34,2588.71,10753.62,5602.54,6294.58,1142.71
17/9/2010,21970.86,2598.69,10607.85,5508.45,6209.76,1125.59
16/9/2010,21691.45,2602.47,10594.83,5540.14,6249.65,1124.66
15/9/2010,21725.64,2652.5,10572.73,5557.07,6261.87,1125.07
14/9/2010,21696.04,2688.52,10526.49,5567.41,6275.41,1121.1
13/9/2010,21658.35,2688.32,10544.13,5565.53,6261.68,1121.9
10/9/2010,21257.39,2663.21,10462.77,5501.64,6214.77,1109.55
9/9/2010,21167.27,2656.35,10415.24,5494.16,6221.52,1104.18
8/9/2010,21088.86,2695.29,10387.01,5429.74,6164.44,1098.87
7/9/2010,21401.79,2698.36,10340.69,5407.82,6117.89,1091.84
3/9/2010,20971.5,2655.39,10447.93,5428.15,6134.62,1104.51
2/9/2010,20868.92,2655.78,10320.1,5371.04,6083.85,1090.1
1/9/2010,20623.83,2622.88,10269.47,5366.41,6083.9,1080.29
31/8/2010,20433.5,2638.8,10014.72,5225.22,5925.22,1049.33
27/8/2010,20597.35,2610.74,10150.65,5201.56,5951.17,1064.59
26/8/2010,20612.06,2603.48,9985.81,5155.84,5912.58,1047.22
25/8/2010,20634.98,2596.58,10060.06,5117.24,5899.5,1055.33
24/8/2010,20658.71,2650.31,10040.45,5155.95,5935.44,1051.87
23/8/2010,20889.01,2639.37,10174.41,5234.84,6010.91,1067.36
20/8/2010,20981.82,2642.31,10213.62,5195.28,6005.16,1071.69
19/8/2010,21072.46,2687.98,10271.21,5211.29,6075.13,1075.63
18/8/2010,21022.73,2666.3,10415.54,5302.87,6186.31,1094.16
17/8/2010,21137.43,2671.89,10405.85,5350.55,6206.4,1092.54
16/8/2010,21112.12,2661.71,10302.01,5276.1,6110.57,1079.38
13/8/2010,21071.57,2606.7,10303.15,5275.44,6110.41,1079.25
12/8/2010,21105.71,2575.47,10319.95,5266.06,6135.17,1083.61
11/8/2010,21294.54,2607.5,10378.83,5245.21,6154.07,1089.47
10/8/2010,21473.6,2595.27,10644.25,5376.41,6286.25,1121.06
9/8/2010,21801.59,2672.53,10698.75,5410.52,6351.6,1127.79
6/8/2010,21678.8,2658.39,10653.56,5332.39,6259.63,1121.64
5/8/2010,21551.72,2620.76,10674.98,5365.78,6333.58,1125.81
4/8/2010,21549.88,2638.52,10680.43,5386.16,6331.33,1127.24
